Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU
3.801,12,May,2022,12/05/2022,4,8.09,425.63,"1,849.00",172.63,574.57,77538.84342,0,1.00%
3.786,13,May,2022,13/05/2022,5,8.09,425.63,"1,849.00",172.63,574.57,77294.52011,0,1.00%
3.787,16,May,2022,16/05/2022,1,8.09,425.63,"1,849.00",172.63,574.57,76922.19768,0,1.00%
3.762,17,May,2022,17/05/2022,2,8.09,425.63,"1,849.00",172.63,574.57,76721.64295,0,1.00%
3.772,18,May,2022,18/05/2022,3,8.09,425.63,"1,849.00",172.63,574.57,76676.54922,0,1.00%
3.754,19,May,2022,19/05/2022,4,8.09,425.63,"1,849.00",172.63,574.57,76764.65149,0,1.00%
3.738,20,May,2022,20/05/2022,5,8.09,425.63,"1,849.00",172.63,574.57,76683.76162,0,1.00%
3.72,23,May,2022,23/05/2022,1,8.09,425.63,"1,849.00",172.63,574.57,76727.58131,0,1.00%
3.719,24,May,2022,24/05/2022,2,8.09,425.63,"1,849.00",172.63,574.57,76733.93197,0,1.00%
3.694,25,May,2022,25/05/2022,3,8.09,425.63,"1,849.00",172.63,574.57,76523.42106,0,1.00%
3.663,26,May,2022,26/05/2022,4,8.09,425.63,"1,849.00",172.63,574.57,76976.20532,0,1.00%
3.669,27,May,2022,27/05/2022,5,8.09,425.63,"1,849.00",172.63,574.57,77002.86927,0,1.00%
3.683,30,May,2022,30/05/2022,1,8.09,425.63,"1,849.00",172.63,574.57,77022.80398,0,1.00%
3.707,31,May,2022,31/05/2022,2,8.09,425.63,"1,849.00",172.63,574.57,76109.33463,0,1.00%
3.726,1,Jun,2022,01/06/2022,3,8.81,411.48,"1,834.83",166.33,569.95,76686.02933,0,1.75%
3.714,2,Jun,2022,02/06/2022,4,8.81,411.48,"1,834.83",166.33,569.95,76791.77857,0,1.75%
3.712,3,Jun,2022,03/06/2022,5,8.81,411.48,"1,834.83",166.33,569.95,76791.4291,0,1.75%
3.731,6,Jun,2022,06/06/2022,1,8.81,411.48,"1,834.83",166.33,569.95,76628.3313,0,1.75%
3.755,7,Jun,2022,07/06/2022,2,8.81,411.48,"1,834.83",166.33,569.95,76454.01126,0,1.75%
3.758,8,Jun,2022,08/06/2022,3,8.81,411.48,"1,834.83",166.33,569.95,76171.99721,0,1.75%
3.756,9,Jun,2022,09/06/2022,4,8.81,411.48,"1,834.83",166.33,569.95,76165.68578,0,1.75%
3.778,10,Jun,2022,10/06/2022,5,8.81,411.48,"1,834.83",166.33,569.95,75870.68697,0,1.75%
3.783,13,Jun,2022,13/06/2022,1,8.81,411.48,"1,834.83",166.33,569.95,75463.91556,0,1.75%
3.759,14,Jun,2022,14/06/2022,2,8.81,411.48,"1,834.83",166.33,569.95,75067.7534,0,1.75%
3.731,15,Jun,2022,15/06/2022,3,8.81,411.48,"1,834.83",166.33,569.95,75160.72658,0,1.75%
3.727,16,Jun,2022,16/06/2022,4,8.81,411.48,"1,834.83",166.33,569.95,75432.98042,0,1.75%
